LATITUDE,LONGITUDE,STATE,LOCALITY,SUBLOCALITY,POSTCODE,PROPERTY_CATEGORY
40.7175362,-73.9899587,New York,New York,Manhattan,10002,building
40.6189484,-74.1071576,New York,New York,Staten Island,10301,building
40.8924692,-73.9091145,New York,New York,Riverdale,10471,
40.8494439,-73.8515779,New York,New York,The Bronx,10461,building
40.6260941,-73.9815074,New York,New York,Borough Park,11204,
40.602199,-73.9709488,New York,New York,Gravesend,11223,
40.719753,-73.9642643,New York,New York,Brooklyn,11249,building
40.7777566,-73.9600565,New York,New York,Manhattan,10028,building
40.7439229,-73.9937052,New York,New York,Manhattan,10011,building
40.8928243,-73.8348075,New York,New York,The Bronx,10466,building
40.5782536,-73.9534785,New York,New York,Brooklyn,11235,building.residential
40.7526263,-73.9658766,New York,New York,Midtown East,10017,
40.7481933,-74.006941,New York,New York,Manhattan,10199,accommodation.apartment
40.7344156,-73.9836325,New York,New York,Manhattan,10003,building.residential
40.6729629,-73.9207117,New York,New York,Brooklyn,11233,building
40.6773575,-74.0013329,New York,New York,Brooklyn,11231,building
40.8720291,-73.8695302,New York,New York,The Bronx,10467,building
40.7534193,-73.8628811,New York,New York,Queens,11368,building
40.7767637,-73.9843469,New York,New York,Manhattan,10023,building.residential
40.8770223,-73.8585612,New York,New York,The Bronx,10469,building
40.5895073,-73.9855167,New York,New York,Brooklyn,11214,building
40.7526263,-73.9658766,New York,New York,Midtown East,10017,
40.7377082,-73.9819095,New York,New York,Manhattan,10010,building
40.7481933,-74.006941,New York,New York,Manhattan,10199,accommodation.apartment
40.5240723,-74.1710503,New York,New York,Huguenot,10312,
40.736841,-73.99679,New York,New York,Manhattan,10011,building.residential
40.7505816,-73.8847602,New York,New York,Queens,11372,building
40.7048447,-73.8022389,New York,New York,Queens,11432,building.residential
40.6193875,-74.0353364,New York,New York,Brooklyn,11209,building
40.8574263,-73.8708848,New York,New York,The Bronx,10467,
40.7606023,-73.8222658,New York,New York,Queens,11354,building
40.6174718,-73.9231114,New York,New York,Brooklyn,11234,building
40.696809,-73.842496,New York,New York,Queens,11418,building
40.6657959,-73.9527658,New York,New York,Brooklyn,11225,building
40.767256,-73.9682231,New York,New York,Upper East Side,10065,
40.7571111,-73.9630783,New York,New York,Manhattan,10155,building.residential
40.6486309,-73.9674377,New York,New York,Brooklyn,11226,building
40.6343667,-74.0311335,New York,New York,Brooklyn,11209,building
40.7564761,-73.7212008,New York,New York,Glen Oaks,11004,
40.7009355,-73.9250748,New York,New York,Brooklyn,11237,building
40.7781488,-73.782075,New York,New York,Queens,11360,building.residential
40.5910792,-74.0801059,New York,New York,Staten Island,10305,building
40.7022611,-73.9854097,New York,New York,Brooklyn,11201,building.residential
40.7847977,-73.9556597,New York,New York,Manhattan,10037,building.accommodation
40.7435797,-73.8964717,New York,New York,Queens,11377,building
40.7693076,-73.9621998,New York,New York,Manhattan,10021,building
40.7099505,-73.7626558,New York,New York,Queens,11423,building.residential
40.7491662,-73.9406038,New York,New York,Queens County,11101,building.residential
40.6609023,-73.8371049,New York,New York,Queens,11414,building
40.8510315,-73.9416561,New York,New York,Washington Heights,10033,
40.767546,-73.8314686,New York,New York,Queens,11354,building
40.7172419,-73.8336819,New York,New York,Queens,11375,building
40.6146934,-74.0996097,New York,New York,Staten Island,10301,building
40.656902,-73.7523889,New York,New York,Queens,11413,building
40.7617008,-73.9996228,New York,New York,Manhattan,10036,building.residential
40.7404458,-73.9008992,New York,New York,Queens,11377,building
40.8069155,-73.8562067,New York,New York,The Bronx,10473,building
40.7952284,-73.8483228,New York,New York,College Point,11356,
40.6072346,-73.9847935,New York,New York,Brooklyn,11223,building.residential
40.7477728,-73.9794793,New York,New York,Manhattan,10016,
40.6774843,-74.0147997,New York,New York,Brooklyn,11231,building.residential
40.7155919,-73.9912903,New York,New York,Manhattan,10002,building
40.8162042,-73.9383242,New York,New York,Manhattan,10037,building
40.7643711,-73.9593578,New York,New York,Manhattan,10065,building
40.718295,-74.007645,New York,New York,Manhattan,10013,building
40.7509451,-74.0035855,New York,New York,Manhattan,10001,
40.7641145,-73.9651826,New York,New York,Upper East Side,10065,
40.6210192,-74.1602713,New York,New York,Staten Island,10303,building.residential
40.7295332,-73.957726,New York,New York,Brooklyn,11222,building
40.8643305,-73.9075188,New York,New York,The Bronx,10468,
40.7129113,-73.9781415,New York,New York,Lower East Side,10002,
40.7593913,-73.9054195,New York,New York,Queens,11377,
40.7108416,-73.7572751,New York,New York,Queens,11423,building.residential
40.8329348,-73.8535075,New York,New York,The Bronx,10462,building
40.7436341,-73.916415,New York,New York,Queens,11104,building.residential
40.7373584,-73.8574251,New York,New York,Queens,11368,building.residential
40.6964448,-73.9283241,New York,New York,Brooklyn,11221,building
40.6403284,-74.0028134,New York,New York,Brooklyn,11220,building
40.8704967,-73.9011805,New York,New York,The Bronx,10468,building
40.7326518,-73.8546547,New York,New York,Queens,11374,building
40.754143,-73.963502,New York,New York,Manhattan,10022,building
40.6278319,-74.024872,New York,New York,Brooklyn,11209,building
40.7523131,-73.8324302,New York,New York,Queens,11355,service.vehicle.fuel
40.7627502,-73.8267096,New York,New York,Queens,11354,building
40.6278319,-74.024872,New York,New York,Brooklyn,11209,building
40.694352,-73.919978,New York,New York,Brooklyn,11221,building
40.774136,-73.96342,New York,New York,Manhattan,10021,
40.7821142,-73.9544199,New York,New York,Manhattan,10128,building
40.7795544,-73.9848893,New York,New York,Manhattan,10023,building
40.6719889,-73.9755419,New York,New York,Brooklyn,11215,building
40.8211783,-73.956073,New York,New York,Manhattan,10031,building
40.7933309,-73.9749909,New York,New York,Manhattan,10025,
40.7534193,-73.8628811,New York,New York,Queens,11368,building
40.7101573,-73.7988498,New York,New York,Queens,11432,building.residential
40.7015519,-73.995867,New York,New York,Brooklyn,11201,building.residential
40.7613258,-73.9774014,New York,New York,Manhattan,10019,building.residential
40.7719074,-73.9601359,New York,New York,Manhattan,10021,building
40.7736469,-73.777944,New York,New York,Queens,11360,building
40.7249599,-73.84549,New York,New York,Forest Hills,11375,
40.8310613,-73.8998364,New York,New York,The Bronx,10456,
40.7451522,-73.9927778,New York,New York,Manhattan,10001,building
40.8274367,-73.9438954,New York,New York,Manhattan,10031,building
40.5783596,-73.8365039,New York,New York,Queens,11694,building
40.685976,-73.9349974,New York,New York,Brooklyn,11221,building
40.5791234,-73.9613152,New York,New York,Brooklyn,11235,building.residential
40.7593483,-73.9617192,New York,New York,Manhattan,10022,
40.6942163,-73.7530902,New York,New York,St. Albans,11412,
40.5883964,-73.7934995,New York,New York,Arverne,11692,
40.5995725,-74.1264046,New York,New York,Staten Island,10314,building
40.6923306,-73.9709219,New York,New York,Brooklyn,11205,building
40.7956068,-73.9338581,New York,New York,Manhattan,10035,building
40.6284586,-73.9450168,New York,New York,Brooklyn,11210,building
40.8151628,-73.8462531,New York,New York,The Bronx,10473,building
40.7958546,-73.9464985,New York,New York,Manhattan,10029,building.residential
40.8959505,-73.859572,New York,New York,The Bronx,10466,building
40.7716812,-73.9815796,New York,New York,Manhattan,10023,building.residential
40.6165009,-73.9885469,New York,New York,Brooklyn,11204,building
40.7680852,-73.9572619,New York,New York,Manhattan,10021,building.residential
40.8315252,-73.8525427,New York,New York,The Bronx,10462,building
40.7742555,-73.7407295,New York,New York,Queens,11363,building
40.775154,-73.962097,New York,New York,Manhattan,10075,building
40.7102929,-73.9660133,New York,New York,Brooklyn,11207,building
40.8902197,-73.8385449,New York,New York,The Bronx,10466,building
40.7478025,-73.9811899,New York,New York,Manhattan,10016,building
40.7271763,-74.0030659,New York,New York,Manhattan,10014,building
40.7640468,-73.934811,New York,New York,Queens,11106,building
40.7244706,-73.9473969,New York,New York,Brooklyn,11222,building
40.8322942,-73.9291697,New York,New York,The Bronx,10452,building
40.6249039,-74.0253417,New York,New York,Brooklyn,11209,building
40.6642913,-73.8554975,New York,New York,Queens,11414,building
40.6339001,-74.0299973,New York,New York,Brooklyn,11209,building
40.5754825,-73.9747644,New York,New York,Brooklyn,11224,building.residential
40.5132319,-74.1952211,New York,New York,Staten Island,10309,building.residential
40.7689132,-73.8929233,New York,New York,Queens,11370,building
40.787484,-73.8520832,New York,New York,Queens,11356,building
40.7731562,-73.9781993,New York,New York,Upper West Side,10023,
40.6527672,-74.0120752,New York,New York,Brooklyn,11232,building
40.6763934,-73.7998105,New York,New York,Queens,11436,building.residential
40.7183478,-73.858704,New York,New York,Queens,11374,building
40.614409,-73.9479665,New York,New York,Brooklyn,11210,
40.8655935,-73.8916669,New York,New York,The Bronx,10458,building
40.6857744,-73.9493686,New York,New York,Brooklyn,11216,building
40.777093,-73.956552,New York,New York,Manhattan,10028,building
40.5989402,-73.9939759,New York,New York,Brooklyn,11214,building
40.5869733,-73.9514755,New York,New York,Sheepshead Bay,11235,
40.6442712,-73.9986359,New York,New York,Brooklyn,11232,building
40.7422513,-74.0010561,New York,New York,Manhattan,10011,building
40.779515,-73.9844714,New York,New York,Manhattan,10023,building
40.7911493,-73.9463028,New York,New York,Manhattan,10029,building
40.6311681,-73.9610093,New York,New York,Brooklyn,11230,building.residential
40.5754825,-73.9747644,New York,New York,Brooklyn,11224,building.residential
40.7082816,-74.0180413,New York,New York,Manhattan,10280,building.residential
40.7561033,-73.7889919,New York,New York,Queens,11358,building
40.6382091,-73.9325492,New York,New York,Brooklyn,11203,building
40.541476,-74.174618,New York,New York,Staten Island,10312,building.residential
40.8655935,-73.8916669,New York,New York,The Bronx,10458,building
40.7617181,-73.969764,New York,New York,Manhattan,10022,building
40.5533858,-74.1974018,New York,New York,Staten Island,10312,building.residential
40.7272034,-73.8471901,New York,New York,Queens,11375,building
40.5533858,-74.1974018,New York,New York,Staten Island,10312,building.residential
40.7443407,-74.0016248,New York,New York,Manhattan,10011,building
40.6813996,-73.9537521,New York,New York,Brooklyn,11226,building.residential
40.6802147,-73.9567445,New York,New York,Brooklyn,11238,building
40.7157399,-73.83672,New York,New York,Forest Hills,11375,
40.8025988,-73.9673459,New York,New York,Manhattan,10025,building.residential
40.7110433,-73.9060792,New York,New York,Queens,11385,building
40.7535493,-73.8547131,New York,New York,Queens,11368,building
40.7733572,-73.961686,New York,New York,Manhattan,10021,
40.7533266,-73.8265256,New York,New York,Queens,11355,building
40.7365072,-73.8733466,New York,New York,Queens,11373,
40.7670912,-73.9616292,New York,New York,Manhattan,10065,building.residential
40.7265745,-73.9945558,New York,New York,Manhattan,10012,building
40.6912637,-73.9696573,New York,New York,Brooklyn,11205,building
40.7756728,-73.827111,New York,New York,Queens,11354,
40.8223617,-73.8072499,New York,New York,The Bronx,10465,
40.6249201,-74.0404698,New York,New York,Fort Hamilton,11209,
40.6817405,-73.8676128,New York,New York,Brooklyn,11208,building
40.588988,-74.1530581,New York,New York,Staten Island,10314,building.residential
40.7337965,-73.8620837,New York,New York,Queens,11374,building
40.7656355,-73.9795713,New York,New York,Midtown West,10019,
40.7275115,-73.86069,New York,New York,Queens,11374,building.residential
40.6957069,-73.9344472,New York,New York,Brooklyn,11221,building.residential
40.7324146,-73.9898491,New York,New York,Manhattan,10003,building.residential
40.5895139,-73.9497416,New York,New York,Brooklyn,11235,building.residential
40.6793288,-73.8192101,New York,New York,Queens,11420,building.residential
40.7791164,-73.9482901,New York,New York,Manhattan,10128,building
40.8203804,-73.9109368,New York,New York,The Bronx,10451,
40.7763731,-73.9073075,New York,New York,Queens,11105,building
40.892224,-73.9127628,New York,New York,The Bronx,10471,
40.7379419,-73.9907264,New York,New York,Manhattan,10003,building
40.5922552,-74.0972237,New York,New York,South Beach,10304,
40.7463283,-73.972718,New York,New York,Manhattan,10016,building.residential
40.6543591,-73.8837899,New York,New York,Brooklyn,11207,building
40.7640805,-73.9818551,New York,New York,Manhattan,10019,building
40.8451935,-73.9036716,New York,New York,The Bronx,10457,building
40.7453084,-73.9445819,New York,New York,Queens County,11101,building
40.7897224,-73.8045254,New York,New York,Queens,11357,building
40.8203804,-73.9109368,New York,New York,The Bronx,10451,
40.6387293,-73.9490472,New York,New York,Brooklyn,11226,building
40.7763731,-73.9073075,New York,New York,Queens,11105,building
40.7585686,-73.9669708,New York,New York,Manhattan,10022,building.residential
40.872068,-73.8605942,New York,New York,The Bronx,10469,building
40.5911414,-73.9676771,New York,New York,Brooklyn,11223,building.residential
40.747145,-73.9408974,New York,New York,Queens County,11101,building
40.5802632,-73.9638613,New York,New York,Brooklyn,11235,building.residential
40.8084181,-73.9433027,New York,New York,Manhattan,10027,building
40.7631119,-73.9668867,New York,New York,Manhattan,10065,
40.7468058,-73.9797483,New York,New York,Manhattan,10035,building.residential
40.7709564,-73.9487946,New York,New York,Manhattan,10075,building.residential
40.7763812,-73.9800135,New York,New York,Manhattan,10023,building
40.595967,-73.9504018,New York,New York,Brooklyn,11229,building.residential
40.5838274,-73.8243138,New York,New York,Queens,11694,building
40.7450475,-73.9923569,New York,New York,Manhattan,10001,building
40.6965907,-73.9926789,New York,New York,Brooklyn,11201,building
40.5920038,-73.9410354,New York,New York,Brooklyn,11235,building.residential
40.7701937,-73.9829177,New York,New York,Manhattan,10023,building.residential
40.7339071,-73.8535727,New York,New York,Queens,11375,building
40.8262094,-73.9164423,New York,New York,The Bronx,10451,building
40.6764388,-73.8008604,New York,New York,Queens,11436,building.residential
40.6875443,-73.9701737,New York,New York,Brooklyn,11238,building
40.6729488,-73.8425151,New York,New York,Queens,11417,building
40.6027057,-73.7548417,New York,New York,Queens,11691,building
40.7686449,-73.9625686,New York,New York,Manhattan,10021,building
40.6306818,-73.9325033,New York,New York,Brooklyn,11234,building
40.617177,-73.986447,New York,New York,Brooklyn,11204,building.residential
40.7367106,-73.8722089,New York,New York,Queens,11373,
40.7537299,-73.88503,New York,New York,Queens County,11373,
40.6568189,-73.9795706,New York,New York,Brooklyn,11218,building
40.5878221,-74.097086,New York,New York,Staten Island,10305,building
40.7320958,-73.9837146,New York,New York,Manhattan,10003,building.residential
40.7804508,-73.9582141,New York,New York,Manhattan,10028,building.residential
40.7150155,-74.0093372,New York,New York,Manhattan,10007,
40.8426571,-73.8884167,New York,New York,The Bronx,10460,building
40.6698886,-73.9726587,New York,New York,Brooklyn,11215,building.residential
40.7696789,-73.772159,New York,New York,Queens,11361,building
40.7441863,-73.9037635,New York,New York,Queens,11377,building
40.7689684,-73.9543121,New York,New York,Manhattan,10021,building.residential
40.7037221,-73.9870968,New York,New York,Brooklyn,11242,
40.778484,-73.9524912,New York,New York,Manhattan,10028,building
40.8734881,-73.8582333,New York,New York,The Bronx,10469,building
40.6622005,-73.9869853,New York,New York,Brooklyn,11215,building
40.6698886,-73.9726587,New York,New York,Brooklyn,11215,building.residential
40.8426571,-73.8884167,New York,New York,The Bronx,10460,building
40.7689684,-73.9543121,New York,New York,Manhattan,10021,building.residential
40.7703005,-73.9804715,New York,New York,Manhattan,10107,building.residential
40.7687082,-73.9694439,New York,New York,Manhattan,10065,
40.8473585,-73.9057344,New York,New York,The Bronx,10457,building
40.7716485,-73.9646206,New York,New York,Manhattan,10021,building.residential
40.5556599,-74.1550879,New York,New York,Staten Island,10308,building.residential
40.778484,-73.9524912,New York,New York,Manhattan,10028,building
40.7124648,-73.8767192,New York,New York,Queens,11379,building
40.7537586,-74.003221,New York,New York,Manhattan,10001,building.residential
40.7640501,-73.964336,New York,New York,Upper East Side,10065,
40.7163702,-73.9515728,New York,New York,Brooklyn,11211,building.residential
40.7494499,-73.8778676,New York,New York,Queens,11372,building
40.7695956,-73.9688773,New York,New York,Manhattan,10065,
40.6863077,-73.9709274,New York,New York,Brooklyn,11238,building
40.7556144,-73.777277,New York,New York,Queens,11361,building
40.7970316,-73.9395297,New York,New York,Manhattan,10029,building
40.7491926,-73.9695417,New York,New York,Manhattan,10017,
40.7618536,-73.9187072,New York,New York,Queens,11103,building.residential
40.7841243,-73.8569018,New York,New York,Queens,11356,building
40.709819,-73.957902,New York,New York,Brooklyn,11211,building.residential
40.6266296,-74.0077129,New York,New York,Brooklyn,11219,
40.7318958,-73.8599645,New York,New York,Queens,11374,building
40.7063799,-73.79996,New York,New York,Queens,11432,building.residential
40.6163434,-74.0377889,New York,New York,Brooklyn,11209,building.residential
40.8807227,-73.8993457,New York,New York,The Bronx,10463,building
40.6309272,-73.9303563,New York,New York,Brooklyn,11234,building
40.7836703,-73.9709274,New York,New York,Manhattan,10024,building.residential
40.8870567,-73.908722,New York,New York,The Bronx,10463,building
40.6677486,-73.9134481,New York,New York,Brooklyn,11212,building
40.909252,-73.905421,New York,New York,The Bronx,10471,building
40.7547282,-73.8859706,New York,New York,Queens,11372,building
40.6687898,-73.8494942,New York,New York,Queens,11414,building
40.7200818,-73.9473654,New York,New York,Brooklyn,11222,
40.7440779,-73.9118986,New York,New York,Queens,11377,building
40.747963,-73.944456,New York,New York,Queens,11101,building.residential
40.5871568,-73.9709274,New York,New York,Brooklyn,11223,building.residential
40.6874842,-73.8754674,New York,New York,Brooklyn,11208,building
40.5769367,-73.9570143,New York,New York,Brooklyn,11235,building.residential
40.7102499,-73.81917,New York,New York,Queens County,11415,
40.771979,-73.9889567,New York,New York,Manhattan,10023,building.residential
40.7851745,-73.9538945,New York,New York,Manhattan,10128,
40.6122575,-74.0082788,New York,New York,Brooklyn,11228,building
40.6861131,-73.9882714,New York,New York,Brooklyn,11201,building
40.7776874,-73.9585526,New York,New York,Manhattan,10028,
40.7457551,-73.9417456,New York,New York,Queens County,11101,building.residential
40.5792773,-74.1211285,New York,New York,Staten Island,10306,building
40.7719269,-73.949189,New York,New York,Manhattan,10028,building
40.63089,-74.018305,New York,New York,Brooklyn,11209,building
40.6817403,-73.9916448,New York,New York,Brooklyn,11231,building
40.6057728,-74.0906176,New York,New York,Staten Island,10304,building
40.6743116,-73.9522812,New York,New York,Brooklyn,11216,building
40.6585481,-73.9859643,New York,New York,Brooklyn,11215,
40.5923372,-74.0687941,New York,New York,Staten Island,10305,building
40.7686208,-73.9544906,New York,New York,Manhattan,10021,building.residential
40.5781324,-74.1603451,New York,New York,Staten Island,10314,building.residential
40.82384,-73.8695469,New York,New York,The Bronx,10473,building
40.721991,-73.8393784,New York,New York,Queens,11375,building.residential
40.7873301,-73.9797201,New York,New York,Manhattan,10024,
40.7854218,-73.9544887,New York,New York,Manhattan,10128,building
40.7308814,-73.9937801,New York,New York,Manhattan,10003,
40.6869771,-73.9126141,New York,New York,Brooklyn,11207,building
40.6878701,-73.9272448,New York,New York,Brooklyn,11221,building
40.6492401,-73.9534818,New York,New York,Brooklyn,11226,building
40.6616741,-73.985673,New York,New York,Brooklyn,11215,building
40.8079404,-73.942354,New York,New York,Manhattan,10027,building
40.7895034,-73.9769713,New York,New York,Manhattan,10024,building
40.5869759,-73.9514442,New York,New York,Sheepshead Bay,11235,
40.6930476,-73.9611241,New York,New York,Brooklyn,11205,building.residential
40.7298599,-73.81851,New York,New York,Kew Gardens Hills,11367,
40.7556078,-73.7775019,New York,New York,Queens,11361,building
40.6577712,-73.9762759,New York,New York,Brooklyn,11215,building
40.7184562,-74.008024,New York,New York,Manhattan,10013,
40.5184841,-74.2244185,New York,New York,Staten Island,10309,building.commercial
40.6782347,-73.7528651,New York,New York,Queens,11413,building
40.7680474,-73.9835169,New York,New York,Manhattan,10023,building
40.6758932,-73.8787634,New York,New York,Brooklyn,11208,building
40.7201292,-73.8398387,New York,New York,Queens,11375,
40.7258858,-73.9437423,New York,New York,Brooklyn,11222,
40.677514,-73.986803,New York,New York,Brooklyn,11215,building
40.8560699,-73.8688751,New York,New York,The Bronx,10462,building
40.8166535,-73.9473569,New York,New York,Manhattan,10030,building
40.6385513,-73.8938534,New York,New York,Brooklyn,11236,building
40.78932,-73.9782509,New York,New York,Manhattan,10024,building
40.6253551,-74.0297531,New York,New York,Brooklyn,11209,building
40.617623,-74.038637,New York,New York,Brooklyn,11209,building.residential
40.5801457,-73.9605103,New York,New York,Brooklyn,11235,building.residential
40.7264025,-73.8502225,New York,New York,Queens,11375,building.residential
40.6202645,-74.1099106,New York,New York,Staten Island,10301,building
40.7739157,-73.9799267,New York,New York,Manhattan,10023,building.residential
40.6089374,-73.9401956,New York,New York,Brooklyn,11229,building
40.7967552,-73.9696417,New York,New York,Manhattan,10025,building
40.6432486,-74.0023432,New York,New York,Brooklyn,11220,building
40.7654118,-73.9852527,New York,New York,Manhattan,10019,building
40.6782274,-73.9267868,New York,New York,Brooklyn,11233,building
40.628704,-74.00189,New York,New York,Brooklyn,11219,
40.7011513,-73.7625984,New York,New York,Queens,11412,building.residential
40.6297036,-73.9255951,New York,New York,Brooklyn,11234,building
40.6535119,-73.9571389,New York,New York,Brooklyn,11226,building
40.628704,-74.00189,New York,New York,Brooklyn,11219,
40.6089374,-73.9401956,New York,New York,Brooklyn,11229,building
40.64958,-73.934815,New York,New York,Brooklyn,11203,
40.9069228,-73.9062512,New York,New York,The Bronx,10471,building.residential
40.6013205,-74.130029,New York,New York,Emerson Hill,10314,
40.7473345,-73.9848617,New York,New York,Manhattan,10016,building
40.7887084,-73.9700091,New York,New York,Manhattan,10025,building
40.7078968,-73.9105088,New York,New York,Queens,11385,building.residential
40.7540544,-73.8212979,New York,New York,Queens,11355,building
40.6915011,-73.9156479,New York,New York,Brooklyn,11221,building.residential
40.7055917,-74.0172159,New York,New York,Manhattan,10280,building
40.5836263,-73.9518978,New York,New York,Brooklyn,11235,building.residential
40.6275896,-74.0016198,New York,New York,Brooklyn,11204,building
40.7130859,-73.905278,New York,New York,Maspeth,11385,
40.6680599,-73.8497,New York,New York,Queens,11414,building
40.7606485,-73.9668928,New York,New York,Manhattan,10022,building
40.7644959,-73.9851321,New York,New York,Manhattan,10019,building.residential
40.7945927,-73.8457338,New York,New York,College Point,11356,
40.7055595,-73.8012395,New York,New York,Queens,11432,
40.6363145,-74.0363466,New York,New York,Brooklyn,11209,building
40.9127295,-73.9022248,New York,New York,The Bronx,10471,
40.774282,-73.9841771,New York,New York,Manhattan,10023,
40.6193794,-74.075943,New York,New York,Staten Island,10304,building
40.6411025,-74.0207743,New York,New York,Brooklyn,11220,building
40.7644959,-73.9851321,New York,New York,Manhattan,10019,building.residential
40.7505901,-73.8980016,New York,New York,Queens,11377,building
40.6329634,-73.9709274,New York,New York,Brooklyn,11230,building
40.60714,-73.985744,New York,New York,Brooklyn,11223,building.residential
40.6053247,-73.7581283,New York,New York,Queens,11691,building
40.7958546,-73.9464985,New York,New York,Manhattan,10029,building.residential
40.6553249,-73.9284733,New York,New York,Brooklyn,11203,building
40.7564761,-73.7212008,New York,New York,Glen Oaks,11004,
40.6863946,-73.9376539,New York,New York,Brooklyn,11221,building
40.6347771,-74.0316533,New York,New York,Bayridge,11209,
40.7592821,-73.9707592,New York,New York,Manhattan,10022,
40.6995553,-73.7527095,New York,New York,Queens,11412,building
40.7328142,-73.995445,New York,New York,Manhattan,10003,building.residential
40.707729,-74.0097327,New York,New York,Manhattan,10005,building
40.751918,-73.9698335,New York,New York,Manhattan,10017,
40.7202709,-73.857096,New York,New York,Queens,11374,building
40.5806656,-73.9634221,New York,New York,Brooklyn,11235,building.residential
40.667401,-73.8470063,New York,New York,Queens,11414,building
40.7329291,-74.0027905,New York,New York,Manhattan,10014,building
40.6359565,-73.8946343,New York,New York,Brooklyn,11236,building
40.7617519,-73.7968967,New York,New York,Queens,11358,building
40.612478,-73.953507,New York,New York,Brooklyn,11210,building.residential
40.6016923,-74.0869707,New York,New York,Staten Island,10304,building.residential
40.714184,-73.945191,New York,New York,Brooklyn,11211,
40.7847977,-73.9556597,New York,New York,Manhattan,10037,building.accommodation
40.6887595,-73.9184086,New York,New York,Brooklyn,11221,building
40.714184,-73.945191,New York,New York,Brooklyn,11211,
40.5926138,-73.9396101,New York,New York,Brooklyn,11235,
40.6641199,-73.85371,New York,New York,Howard Beach,11414,
40.7115725,-73.948677,New York,New York,Brooklyn,11211,building
40.7897507,-73.9487257,New York,New York,Manhattan,10029,building
40.6553249,-73.9284733,New York,New York,Brooklyn,11203,building
40.6347771,-74.0316533,New York,New York,Bayridge,11209,
40.7744463,-73.9825007,New York,New York,Manhattan,10023,
40.6995553,-73.7527095,New York,New York,Queens,11412,building
40.7724058,-73.9797157,New York,New York,Manhattan,10023,building.residential
40.7536461,-73.8313843,New York,New York,Queens,11355,building
40.612478,-73.953507,New York,New York,Brooklyn,11210,building.residential
40.6959511,-73.9321432,New York,New York,Brooklyn,11221,building
40.7217442,-73.998107,New York,New York,Manhattan,10012,building
40.7840294,-73.9767127,New York,New York,Manhattan,10024,building
40.6954487,-73.9217306,New York,New York,Brooklyn,11221,building
40.7533335,-73.8324518,New York,New York,Queens,11355,building
40.7284716,-73.8505211,New York,New York,Forest Hills,11375,
40.6353046,-73.9698484,New York,New York,Brooklyn,11218,building
40.7920875,-73.9773027,New York,New York,Upper West Side,10024,
40.7603031,-73.9610497,New York,New York,Manhattan,10022,building.residential
40.5740408,-74.0931899,New York,New York,Staten Island,10306,building
40.9073699,-73.9065578,New York,New York,The Bronx,10471,building.residential
40.5832258,-73.8184131,New York,New York,Queens,11693,building
40.778004,-73.962547,New York,New York,Manhattan,10035,building.residential
40.7566557,-73.8232967,New York,New York,Queens,11355,building
40.743059,-73.880983,New York,New York,Queens,11373,building
40.6006625,-73.9808106,New York,New York,Brooklyn,11223,building
40.6338588,-74.1528287,New York,New York,Staten Island,10303,building
40.7127825,-74.0090376,New York,New York,Manhattan,10007,building
40.776279,-73.9082925,New York,New York,Queens,11105,building
40.7314129,-73.9921518,New York,New York,Manhattan,10003,
40.6255895,-73.9474055,New York,New York,Brooklyn,11210,building
40.6872827,-73.8604091,New York,New York,Queens,11421,building
40.6609319,-73.9945957,New York,New York,Brooklyn,11232,building
40.5124611,-74.2488941,New York,New York,Staten Island,10307,building.residential
40.7680474,-73.9835169,New York,New York,Manhattan,10023,building
40.75896,-73.9637319,New York,New York,Manhattan,10022,building
40.6648195,-73.9857058,New York,New York,Brooklyn,11215,
40.737769,-73.9843803,New York,New York,Gramercy,10010,
40.6250376,-74.1522209,New York,New York,Staten Island,10303,building.residential
40.7377431,-74.0052925,New York,New York,Manhattan,10014,
40.7660187,-73.9775473,New York,New York,Manhattan,10019,building
40.5851948,-73.9368737,New York,New York,Brooklyn,11235,building
40.6637079,-73.9949633,New York,New York,Brooklyn,11232,building
40.7114624,-74.0059409,New York,New York,Manhattan,10038,building
40.7854218,-73.9544887,New York,New York,Manhattan,10128,building
40.6576519,-74.0019986,New York,New York,Brooklyn,11232,building
40.7699404,-73.9686033,New York,New York,Manhattan,10065,
40.6909831,-73.9899258,New York,New York,Brooklyn,11217,building
40.6703548,-73.8767077,New York,New York,Brooklyn,11208,building
40.5770108,-73.8403983,New York,New York,Queens,11694,building
40.7755886,-73.9082717,New York,New York,Queens,11105,building
40.7328877,-73.853874,New York,New York,Queens,11375,building
40.7852077,-73.9706676,New York,New York,Manhattan,10024,building
40.8507355,-73.9311387,New York,New York,Manhattan,10033,building
40.5911414,-73.9676771,New York,New York,Brooklyn,11223,building.residential
40.7308084,-73.7400835,New York,New York,Queens,11427,building
40.7751383,-73.9457867,New York,New York,Manhattan,10028,building
40.7397747,-73.9879891,New York,New York,Manhattan,10010,building
40.7487647,-73.8834851,New York,New York,Queens,11372,building
40.5870716,-74.0944361,New York,New York,Staten Island,10305,building
40.6841541,-73.7978894,New York,New York,Queens,11436,building
40.7865794,-73.8422755,New York,New York,Queens,11356,building
40.7706605,-73.9580748,New York,New York,Manhattan,10021,building.residential
40.640823,-74.0800239,New York,New York,Staten Island,10301,building.residential
40.7586944,-73.9049161,New York,New York,Queens,11377,
40.6841541,-73.7978894,New York,New York,Queens,11436,building
40.5727658,-74.1401218,New York,New York,Staten Island,10306,building
40.8512643,-73.8944397,New York,New York,The Bronx,10457,building
